type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	4	1	100.0	4	65	[2, 1, 57, 4, 1]	[2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 4, 2, 0, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	5	1	100.0	2	64	[1, 1, 48, 14, 0]	[3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	6	1	98.17	3	71	[2, 2, 54, 13, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 1, 2, 3, 2, 2, 3, 2, 0, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	7	1	100.0	2	54	[1, 1, 42, 10, 0]	[3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 0, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	8	1	91.46	4	71	[3, 1, 51, 15, 1]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 4, 2, 1, 2, 3, 2, 0]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	9	1	99.39	2	69	[0, 2, 52, 14, 1]	[3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 4, 2, 2, 3]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	10	1	99.39	2	71	[1, 2, 50, 18, 0]	[3, 2, 3, 2, 0, 2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 2, 1, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16A	11	1	100.0	5	54	[4, 1, 43, 6, 0]	[3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 3, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	0	1	100.0	2	54	[0, 1, 40, 12, 1]	[2, 2, 2, 2, 3, 2, 4, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	1	1	100.0	5	67	[2, 1, 54, 9, 1]	[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 2, 0, 2, 3, 3, 3, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	2	1	100.0	3	54	[2, 0, 38, 13, 1]	[2, 0, 2, 4, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	3	1	100.0	3	55	[1, 0, 39, 14, 1]	[2, 2, 3, 2, 2, 2, 3, 0, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 4, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 3, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	4	1	100.0	4	55	[2, 1, 46, 5, 1]	[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 3, 2, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	5	1	100.0	4	59	[2, 0, 40, 16, 1]	[3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 4, 2, 3, 2, 0, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 0, 2, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	6	1	100.0	2	64	[1, 0, 46, 17, 0]	[3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 0, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	7	1	100.0	2	54	[1, 0, 44, 9, 0]	[2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	8	1	100.0	4	66	[3, 0, 52, 11, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	9	1	100.0	3	68	[1, 0, 48, 18, 1]	[3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 4, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 2, 3, 2, 2, 2, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	10	1	100.0	5	65	[3, 0, 52, 9, 1]	[2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16AD	11	1	100.0	2	58	[1, 2, 48, 7, 0]	[2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	0	1	95.12	2	70	[0, 1, 51, 15, 3]	[4, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	1	0	86.59	8	69	[4, 2, 49, 12, 2]	[2, 3, 3, 2, 2, 0, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 0, 2, 2, 0, 3, 2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 0, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 1, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	2	1	92.68	4	71	[3, 2, 49, 17, 0]	[2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 0, 2, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 0, 3, 3, 2, 3, 2, 3, 3, 2, 2, 3, 2, 0, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	3	1	98.78	3	71	[2, 1, 52, 16, 0]	[3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 0, 2, 2, 3]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	4	1	100.0	1	53	[0, 1, 42, 10, 0]	[2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	5	1	100.0	2	64	[1, 0, 52, 11, 0]	[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 0, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	6	1	99.39	2	71	[0, 1, 52, 17, 1]	[3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	7	1	100.0	3	71	[2, 0, 54, 15, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 3, 3]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	8	1	100.0	4	66	[2, 0, 58, 5, 1]	[2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 3, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	9	1	100.0	2	60	[1, 1, 47, 11, 0]	[2, 2, 3, 2, 0, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	10	1	100.0	3	69	[1, 1, 56, 10, 1]	[3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16B	11	1	100.0	1	55	[0, 0, 41, 14, 0]	[2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	0	1	99.36	5	69	[3, 1, 49, 15, 1]	[3, 2, 1, 2, 2, 2, 2, 4, 2, 3, 2, 2, 0, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	1	1	100.0	1	67	[0, 0, 50, 17, 0]	[2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	2	1	100.0	3	60	[1, 0, 48, 10, 1]	[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	3	1	100.0	4	68	[3, 0, 52, 13, 0]	[2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 2, 0, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	4	1	100.0	2	65	[2, 2, 48, 13, 0]	[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 2, 0, 2, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 1, 2, 2, 2, 2, 2, 0, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	5	1	100.0	1	64	[0, 0, 48, 16, 0]	[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	6	1	100.0	3	52	[2, 2, 41, 7, 0]	[1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	7	1	100.0	2	53	[0, 0, 40, 13, 0]	[2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	8	1	100.0	3	60	[2, 2, 48, 8, 0]	[1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	9	1	100.0	2	63	[0, 3, 46, 13, 1]	[3, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	10	1	100.0	2	57	[0, 0, 43, 13, 1]	[2, 2, 2, 3, 2, 3, 2, 4, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2]
simulation	conf7.5	Exp-22-09-26T21-32-04	map-16BD	11	1	100.0	2	62	[1, 0, 43, 18, 0]	[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	0	1	71.95	6	58	[3, 0, 36, 17, 2]	[2, 2, 3, 2, 3, 2, 2, 4, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 4, 2, 2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 0, 3, 3, 2, 0, 2, 3, 2, 2, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	1	1	64.02	7	58	[3, 4, 37, 11, 3]	[3, 4, 2, 2, 3, 0, 2, 3, 1, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 3, 4, 2, 2, 0, 2, 2, 2, 1, 3, 3, 2, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	2	1	67.07	8	59	[1, 3, 35, 13, 7]	[3, 2, 1, 3, 2, 2, 4, 3, 3, 2, 4, 3, 2, 3, 0, 2, 3, 2, 2, 2, 2, 4, 3, 2, 4, 3, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 4, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	3	1	53.66	9	57	[3, 1, 34, 13, 6]	[2, 2, 0, 3, 2, 2, 2, 2, 4, 2, 2, 4, 3, 3, 2, 1, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 0, 2, 2, 2, 4, 2, 2, 2, 0, 4, 2, 2, 4, 3, 2, 2, 2, 3, 3, 2, 3, 3, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	4	1	60.37	11	59	[4, 6, 33, 11, 5]	[2, 1, 3, 2, 0, 2, 2, 2, 3, 2, 2, 4, 3, 1, 4, 2, 2, 2, 1, 2, 4, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 4, 2, 2, 2, 3, 2, 2, 1, 1, 4, 3, 1, 2, 3, 2, 0, 2, 2, 3, 2, 0, 2, 2, 3]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	5	1	57.32	5	59	[3, 4, 34, 17, 1]	[2, 2, 3, 2, 3, 3, 0, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2, 0, 2, 3, 2, 2, 2, 3, 1, 2, 0, 2, 2, 2, 2, 1, 4, 2, 2, 3, 2, 3, 2, 3, 2, 3, 3, 1, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	6	1	58.54	11	59	[5, 5, 32, 12, 5]	[2, 2, 3, 2, 3, 0, 2, 0, 2, 1, 1, 4, 2, 2, 4, 3, 1, 2, 1, 3, 2, 2, 2, 2, 0, 3, 2, 2, 2, 2, 2, 4, 3, 2, 3, 2, 2, 2, 4, 1, 2, 2, 2, 2, 4, 2, 2, 3, 2, 0, 2, 3, 0, 2, 2, 3, 2, 3, 3]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	7	1	91.46	4	58	[3, 2, 35, 17, 1]	[3, 3, 2, 3, 2, 2, 0, 0, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 0, 2, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 3, 1, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	8	1	79.88	5	56	[2, 4, 35, 10, 5]	[2, 2, 2, 2, 3, 3, 2, 1, 1, 2, 3, 2, 2, 2, 2, 3, 2, 4, 0, 2, 1, 2, 2, 1, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 4, 4, 3, 0, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	9	1	71.95	10	59	[5, 7, 34, 8, 5]	[2, 1, 2, 3, 2, 0, 3, 2, 1, 2, 3, 1, 2, 2, 0, 2, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 0, 1, 3, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 2, 4, 0, 2, 2, 1, 3, 2, 3, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	10	1	54.88	9	58	[6, 5, 26, 19, 2]	[2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 3, 3, 3, 2, 0, 1, 3, 4, 3, 2, 0, 2, 3, 3, 1, 2, 2, 2, 3, 1, 2, 0, 3, 1, 3, 2, 3, 3, 2, 0, 2, 2, 2, 3, 0, 2, 2, 2, 2, 0, 3, 2, 3, 2, 2, 3, 3, 2]
simulation	conf7	Exp-22-09-24T09-08-28	map-16A	11	1	54.27	7	59	[7, 9, 29, 10, 4]	[4, 1, 3, 2, 2, 0, 1, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 0, 1, 3, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 3, 2, 3, 2, 0, 0, 1, 2, 2, 2, 1, 4, 0, 1, 2, 2, 3, 3, 2, 0, 0, 4, 2, 2, 4, 2, 2, 1, 2]
