type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	6	1	12.8	2	37	[6, 1, 19, 9, 2]	[0, 3, 0, 2, 3, 2, 2, 2, 4, 2, 2, 2, 2, 0, 2, 1, 2, 2, 4, 3, 2, 0, 3, 3, 0, 2, 0, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	7	1	34.76	10	36	[5, 3, 12, 11, 5]	[2, 3, 0, 3, 0, 2, 3, 2, 3, 2, 2, 4, 2, 3, 4, 4, 3, 4, 4, 3, 0, 0, 3, 2, 2, 0, 3, 2, 1, 1, 2, 2, 3, 3, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	8	0	58.54	5	36	[2, 2, 22, 8, 2]	[2, 2, 1, 3, 4, 2, 2, 2, 4, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 1, 3, 2, 0, 3, 2, 3, 2, 2, 2, 0, 2, 3, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	9	0	5.49	1	36	[8, 3, 17, 6, 2]	[2, 2, 3, 2, 1, 1, 4, 3, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 0, 2, 2, 2, 1, 0, 2, 0, 0, 2, 2, 3, 0, 2, 2, 4, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	10	0	28.66	2	37	[6, 5, 15, 10, 1]	[2, 0, 2, 2, 0, 2, 3, 2, 0, 0, 2, 2, 4, 2, 2, 2, 1, 3, 1, 3, 0, 3, 3, 3, 2, 1, 2, 3, 3, 2, 2, 3, 0, 2, 3, 1, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	11	0	64.63	5	37	[3, 3, 23, 6, 2]	[4, 2, 2, 2, 3, 0, 3, 2, 3, 2, 1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 1, 0, 1, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	0	1	95.51	2	37	[3, 1, 21, 12, 0]	[2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 3, 0, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 1, 3, 3, 2, 2, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	1	0	46.15	3	37	[6, 1, 15, 13, 2]	[2, 3, 4, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 0, 0, 3, 2, 0, 2, 0, 0, 3, 2, 2, 3, 2, 3, 4, 3, 3, 2, 3, 0, 3, 3, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	2	0	53.85	2	36	[7, 3, 21, 3, 2]	[2, 2, 2, 2, 3, 2, 2, 3, 0, 2, 1, 2, 2, 2, 2, 0, 3, 2, 2, 0, 0, 2, 2, 4, 2, 2, 2, 1, 0, 0, 2, 4, 2, 0, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	3	0	63.46	4	39	[3, 5, 21, 8, 2]	[0, 2, 2, 0, 3, 3, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 2, 4, 0, 3, 2, 3, 2, 2, 2, 4, 3, 2, 3, 2, 1, 2, 2, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	4	0	10.9	3	38	[4, 2, 25, 6, 1]	[2, 0, 2, 2, 4, 2, 2, 0, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 0, 2, 3, 0, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	5	0	44.87	5	37	[3, 6, 18, 7, 3]	[2, 3, 1, 1, 4, 2, 3, 3, 4, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 3, 0, 2, 2, 1, 3, 3, 2, 0, 2, 4]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	6	0	67.31	1	38	[4, 0, 23, 11, 0]	[2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 0, 2, 2, 0, 2, 0, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 0, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	7	0	69.87	4	38	[2, 4, 21, 8, 3]	[2, 2, 4, 2, 2, 2, 0, 2, 1, 2, 2, 3, 2, 2, 0, 2, 3, 3, 2, 3, 3, 4, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 4, 1, 2, 1, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	8	0	43.59	4	38	[5, 4, 19, 7, 3]	[2, 3, 0, 0, 2, 3, 2, 0, 1, 2, 2, 3, 2, 4, 3, 4, 2, 2, 1, 2, 4, 2, 2, 2, 0, 3, 2, 3, 2, 2, 1, 2, 2, 2, 1, 2, 0, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	9	0	58.33	2	38	[4, 2, 22, 7, 3]	[3, 2, 2, 2, 2, 3, 1, 1, 0, 2, 2, 3, 3, 3, 0, 0, 2, 4, 2, 2, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	10	1	100.0	0	36	[1, 1, 24, 7, 3]	[2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 4, 4, 4, 3, 2, 2, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	11	0	14.1	3	37	[5, 2, 17, 9, 4]	[2, 3, 2, 0, 2, 2, 2, 2, 0, 2, 0, 4, 1, 4, 3, 3, 3, 3, 2, 3, 3, 2, 3, 1, 2, 2, 3, 2, 2, 4, 2, 0, 2, 2, 2, 0, 4]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	0	1	100.0	1	31	[0, 0, 31, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	1	1	100.0	1	41	[0, 0, 41, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	2	1	100.0	1	38	[0, 0, 38, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	3	1	100.0	1	39	[0, 0, 39, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	4	1	100.0	1	35	[0, 0, 35, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	5	1	100.0	1	34	[0, 0, 34, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	6	1	100.0	1	41	[0, 0, 41, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	7	1	100.0	1	40	[0, 0, 40, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	8	1	100.0	1	26	[0, 0, 26, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	9	1	100.0	1	30	[0, 0, 30, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	10	1	100.0	1	40	[0, 0, 40, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	11	1	100.0	1	27	[0, 0, 27, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	0	1	100.0	1	24	[0, 0, 24, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	1	1	100.0	1	28	[0, 0, 28, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	2	1	100.0	1	21	[0, 0, 21, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	3	1	100.0	1	30	[0, 0, 30, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	4	1	100.0	1	29	[0, 0, 29, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	5	1	100.0	1	31	[0, 0, 31, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	6	1	100.0	1	36	[0, 0, 36, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	7	1	100.0	1	26	[0, 0, 26, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	8	1	100.0	1	27	[0, 0, 27, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	9	1	100.0	1	29	[0, 0, 29, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	10	1	100.0	1	41	[0, 0, 41, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16AD	11	1	100.0	1	27	[0, 0, 27, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	0	1	100.0	1	27	[0, 0, 27, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	1	1	100.0	1	39	[0, 0, 39, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	2	1	100.0	1	33	[0, 0, 33, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	3	1	100.0	1	28	[0, 0, 28, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	4	1	100.0	1	37	[0, 0, 37, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	5	1	100.0	1	42	[0, 0, 42, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	6	1	100.0	1	24	[0, 0, 24, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	7	1	100.0	1	43	[0, 0, 43, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	8	1	100.0	1	35	[0, 0, 35, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	9	1	100.0	1	26	[0, 0, 26, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	10	1	100.0	1	40	[0, 0, 40, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16B	11	1	100.0	1	39	[0, 0, 39, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	0	1	100.0	1	26	[0, 0, 26, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	1	1	100.0	1	24	[0, 0, 24, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	2	1	100.0	1	28	[0, 0, 28, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	3	1	100.0	1	26	[0, 0, 26, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	4	1	100.0	1	34	[0, 0, 34, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	5	1	100.0	1	22	[0, 0, 22, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	6	1	100.0	1	30	[0, 0, 30, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	7	1	100.0	1	32	[0, 0, 32, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	8	1	100.0	1	28	[0, 0, 28, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	9	1	100.0	1	31	[0, 0, 31, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	10	1	100.0	1	29	[0, 0, 29, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16BD	11	1	100.0	1	29	[0, 0, 29, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	0	1	60.98	3	34	[2, 3, 18, 10, 1]	[3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 3, 1, 2, 2, 2, 3, 2, 2, 3, 4, 3, 0, 1, 3, 3, 2, 3, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	1	1	31.1	4	34	[5, 3, 16, 9, 1]	[2, 2, 4, 3, 2, 3, 3, 0, 1, 2, 2, 3, 2, 2, 0, 2, 1, 2, 0, 3, 2, 2, 2, 3, 3, 2, 3, 1, 2, 2, 3, 0, 2, 0]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	2	1	41.46	10	35	[2, 5, 15, 8, 5]	[2, 1, 4, 1, 4, 2, 2, 0, 2, 1, 4, 2, 3, 2, 2, 1, 0, 2, 1, 2, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 2, 4, 3, 4, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	3	1	48.78	3	34	[2, 2, 15, 11, 4]	[4, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 1, 0, 3, 2, 3, 3, 3, 3, 2, 1, 2, 0, 2, 2, 3, 3, 3, 2, 2, 2, 4, 4, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	4	1	58.54	4	34	[2, 1, 21, 9, 1]	[3, 2, 3, 2, 0, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 0, 2, 2, 2, 2, 3, 2, 4, 2, 2, 2, 1, 2, 2, 3, 2, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	5	0	30.49	2	35	[2, 3, 22, 8, 0]	[3, 3, 3, 2, 2, 2, 2, 0, 2, 1, 2, 2, 3, 2, 0, 2, 2, 2, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 1]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	6	1	26.83	6	35	[3, 5, 12, 9, 6]	[2, 4, 2, 2, 4, 3, 0, 3, 1, 1, 3, 2, 3, 1, 1, 4, 4, 3, 4, 0, 3, 3, 2, 2, 3, 0, 2, 2, 2, 2, 4, 2, 1, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	7	0	17.68	6	34	[5, 1, 13, 13, 2]	[3, 0, 3, 3, 2, 3, 2, 0, 2, 4, 2, 2, 2, 3, 3, 0, 2, 4, 3, 2, 1, 3, 3, 2, 0, 2, 2, 3, 3, 0, 3, 2, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16A	8	1	55.49	4	35	[5, 1, 21, 7, 1]	[2, 0, 0, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 4, 2, 3, 0, 2, 2, 3, 1, 2, 0, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	0	1	55.13	4	35	[5, 5, 18, 7, 0]	[2, 0, 3, 2, 1, 1, 3, 2, 3, 2, 2, 0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 0, 2, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	1	1	57.69	2	36	[1, 4, 17, 12, 2]	[2, 2, 2, 3, 3, 3, 2, 2, 2, 1, 2, 1, 2, 3, 2, 2, 3, 3, 3, 2, 3, 4, 2, 2, 3, 3, 2, 2, 2, 1, 3, 4, 1, 3, 0, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	2	1	53.85	4	35	[3, 3, 19, 8, 2]	[2, 3, 3, 3, 2, 2, 0, 1, 0, 2, 2, 2, 3, 0, 2, 4, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 1, 4, 2, 1, 3, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	3	0	43.59	1	35	[1, 3, 18, 10, 3]	[2, 2, 2, 3, 2, 3, 1, 3, 3, 2, 2, 3, 3, 0, 2, 2, 4, 4, 2, 3, 1, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 1, 3, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	4	1	83.33	0	35	[1, 3, 23, 8, 0]	[2, 2, 2, 2, 3, 2, 2, 2, 1, 3, 2, 1, 2, 2, 3, 1, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 0, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	5	1	49.36	1	35	[1, 6, 17, 10, 1]	[2, 2, 2, 1, 2, 3, 1, 2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 0, 4, 2, 3, 2, 1, 1, 2, 2, 3, 2, 1, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	6	0	35.9	7	36	[8, 2, 16, 9, 1]	[3, 2, 0, 2, 3, 0, 0, 2, 0, 3, 2, 3, 2, 2, 0, 2, 2, 3, 2, 3, 2, 0, 0, 3, 2, 2, 1, 1, 0, 2, 2, 2, 3, 2, 4, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	7	1	86.54	5	36	[4, 0, 27, 2, 3]	[0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 3, 0, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16AD	8	1	48.72	6	35	[2, 1, 23, 5, 4]	[2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 4, 4, 2, 4, 2, 0, 2, 1, 2, 3, 2, 2, 2, 0, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	0	0	55.49	5	35	[3, 4, 22, 5, 1]	[2, 2, 2, 2, 2, 2, 0, 1, 3, 4, 2, 2, 3, 2, 2, 2, 1, 2, 2, 3, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 0, 2, 1, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	1	0	37.2	2	35	[1, 6, 20, 7, 1]	[2, 3, 1, 2, 1, 1, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 1, 4, 1, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	2	0	28.05	1	35	[2, 1, 18, 12, 2]	[2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 4, 0, 2, 4, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 0, 3, 2, 2, 1, 2, 2, 2]
